mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.393110466003418,0.006310367584228515,0.7926829268292683,1.0,6,100,"{'n_estimators': 100, 'max_depth': 6}",3,0.7777777777777778,1.0,0.7352941176470589,1.0,0.78125,1.0,0.84375,1.0,0.8333333333333334,1.0,0.085404237807113,0.0028257612862381725,0.03960040992664026,0.0
0.23199043273925782,0.006245565414428711,0.8048780487804879,1.0,6,50,"{'n_estimators': 50, 'max_depth': 6}",1,0.7777777777777778,1.0,0.7647058823529411,1.0,0.8125,1.0,0.84375,1.0,0.8333333333333334,1.0,0.06103512220728193,0.004550539686732322,0.03082321872518243,0.0
0.026546525955200195,0.006023311614990234,0.6219512195121951,0.7883256684236162,2,5,"{'n_estimators': 5, 'max_depth': 2}",5,0.5833333333333334,0.7890625,0.5588235294117647,0.823076923076923,0.65625,0.7878787878787878,0.75,0.7878787878787878,0.5666666666666667,0.753731343283582,0.011837863222972563,0.0036514158963301445,0.07170425379058339,0.021933350665541404
0.052879619598388675,0.0037180423736572266,0.75,0.949547107121734,6,5,"{'n_estimators': 5, 'max_depth': 6}",4,0.75,0.9375,0.6470588235294118,0.9307692307692308,0.78125,0.9393939393939394,0.84375,0.9848484848484849,0.7333333333333333,0.9552238805970149,0.02380669379181173,0.001321987405062653,0.06444545107697351,0.01938680619244726
0.23572921752929688,0.0062557697296142575,0.8048780487804879,0.9985074626865671,4,50,"{'n_estimators': 50, 'max_depth': 4}",1,0.7777777777777778,1.0,0.7058823529411765,1.0,0.8125,1.0,0.875,1.0,0.8666666666666667,0.9925373134328358,0.05274513815660272,0.00487503136218085,0.06214583275253321,0.0029850746268656803
